"doc_index","content_type","style_name","text","level","num_id"
12299,"paragraph",NA,"And that can only come from being honest with ourselves, I think.",NA,NA
12300,"paragraph",NA,"",NA,NA
12301,"paragraph",NA,"",NA,NA
12302,"paragraph",NA,"03:46:21-03:46:22",NA,NA
12303,"paragraph",NA,"Thank you, Dr.",NA,NA
12304,"paragraph",NA,"",NA,NA
12305,"paragraph",NA,"",NA,NA
12306,"paragraph",NA,"03:46:22-03:46:23",NA,NA
12307,"paragraph",NA,"Thank you, Dr. May.",NA,NA
12308,"paragraph",NA,"",NA,NA
12309,"paragraph",NA,"",NA,NA
12310,"paragraph",NA,"03:46:23-03:46:23",NA,NA
12311,"paragraph",NA,"Thank you, folks.",NA,NA
12312,"paragraph",NA,"",NA,NA
12313,"paragraph",NA,"",NA,NA
12314,"paragraph",NA,"03:46:23-03:46:26",NA,NA
12315,"paragraph",NA,"That's the time for the submission this afternoon.",NA,NA
12316,"paragraph",NA,"",NA,NA
12317,"paragraph",NA,"",NA,NA
12318,"paragraph",NA,"03:46:26-03:46:27",NA,NA
12319,"paragraph",NA,"We appreciate you being with us in person for this.",NA,NA
12320,"paragraph",NA,"",NA,NA
12321,"paragraph",NA,"",NA,NA
12322,"paragraph",NA,"03:46:28-03:46:30",NA,NA
12323,"paragraph",NA,"So we now would like to invite",NA,NA
12324,"paragraph",NA,"",NA,NA
12325,"paragraph",NA,"",NA,NA
12326,"paragraph",NA,"03:46:30-03:46:33",NA,NA
12327,"paragraph",NA,"the New Zealand Nurses Association to the table.",NA,NA
12328,"paragraph",NA,"",NA,NA
12329,"paragraph",NA,"",NA,NA
12330,"paragraph",NA,"03:46:35-03:46:37",NA,NA
12331,"paragraph",NA,"And I'm not sure, we don't have a name of the minister,",NA,NA
12332,"paragraph",NA,"",NA,NA
12333,"paragraph",NA,"",NA,NA
12334,"paragraph",NA,"03:46:37-03:46:38",NA,NA
12335,"paragraph",NA,"so if you can just introduce yourself.",NA,NA
12336,"paragraph",NA,"",NA,NA
12337,"paragraph",NA,"",NA,NA
12338,"paragraph",NA,"03:46:42-03:46:43",NA,NA
12339,"paragraph",NA,"I'll ask you to start soon because I can't.",NA,NA
12340,"paragraph",NA,"",NA,NA
12341,"paragraph",NA,"",NA,NA
12342,"paragraph",NA,"03:46:44-03:46:44",NA,NA
12343,"paragraph",NA,"I can't.",NA,NA
12344,"paragraph",NA,"",NA,NA
12345,"paragraph",NA,"",NA,NA
12346,"paragraph",NA,"03:46:44-03:46:45",NA,NA
12347,"paragraph",NA,"James, I've got a question.",NA,NA
12348,"paragraph",NA,"",NA,NA
12349,"paragraph",NA,"",NA,NA
12350,"paragraph",NA,"03:46:49-03:46:49",NA,NA
12351,"paragraph",NA,"Thank you.",NA,NA
12352,"paragraph",NA,"",NA,NA
12353,"paragraph",NA,"",NA,NA
12354,"paragraph",NA,"03:46:50-03:46:51",NA,NA
12355,"paragraph",NA,"Thank you for being with us.",NA,NA
12356,"paragraph",NA,"",NA,NA
12357,"paragraph",NA,"",NA,NA
12358,"paragraph",NA,"03:46:51-03:46:52",NA,NA
12359,"paragraph",NA,"We've got you for 10 minutes this afternoon,",NA,NA
12360,"paragraph",NA,"",NA,NA
12361,"paragraph",NA,"",NA,NA
12362,"paragraph",NA,"03:46:53-03:46:55",NA,NA
12363,"paragraph",NA,"so I'll hand over to you to start your presentation.",NA,NA
12364,"paragraph",NA,"",NA,NA
12365,"paragraph",NA,"",NA,NA
12366,"paragraph",NA,"03:46:55-03:46:57",NA,NA
12367,"paragraph",NA,"Sorry, I couldn't hear your name from down here.",NA,NA
12368,"paragraph",NA,"",NA,NA
12369,"paragraph",NA,"",NA,NA
12370,"paragraph",NA,"03:46:57-03:46:59",NA,NA
12371,"paragraph",NA,"Kia ora koutou katoa, ko a waiowitu a kinei,",NA,NA
12372,"paragraph",NA,"",NA,NA
12373,"paragraph",NA,"",NA,NA
12374,"paragraph",NA,"03:46:59-03:47:01",NA,NA
12375,"paragraph",NA,"ko māngaharuru, ko Taki Timu Te Waka,",NA,NA
12376,"paragraph",NA,"",NA,NA
12377,"paragraph",NA,"",NA,NA
12378,"paragraph",NA,"03:47:01-03:47:03",NA,NA
12379,"paragraph",NA,"ko Ngāti Kahanunu Te Iwi,",NA,NA
12380,"paragraph",NA,"",NA,NA
12381,"paragraph",NA,"",NA,NA
12382,"paragraph",NA,"03:47:03-03:47:04",NA,NA
12383,"paragraph",NA,"ko Ngāti Tū Te Hapu,",NA,NA
12384,"paragraph",NA,"",NA,NA
12385,"paragraph",NA,"",NA,NA
12386,"paragraph",NA,"03:47:04-03:47:07",NA,NA
12387,"paragraph",NA,"ko Keri Nuku Tōko Ingua,",NA,NA
12388,"paragraph",NA,"",NA,NA
12389,"paragraph",NA,"",NA,NA
12390,"paragraph",NA,"03:47:07-03:47:10",NA,NA
12391,"paragraph",NA,"hei kaiwhakahere tōputanga tāpohi kaiti aki wao tūroa,",NA,NA
12392,"paragraph",NA,"",NA,NA
12393,"paragraph",NA,"",NA,NA
12394,"paragraph",NA,"03:47:11-03:47:13",NA,NA
12395,"paragraph",NA,"and I'm joined today with our Chief Executive,",NA,NA
12396,"paragraph",NA,"",NA,NA
12397,"paragraph",NA,"",NA,NA
12398,"paragraph",NA,"03:47:13-03:47:15",NA,NA
12399,"paragraph",NA,"Paul Goulter, for the New Zealand Nurses Organisation.",NA,NA
12400,"paragraph",NA,"",NA,NA
12401,"paragraph",NA,"",NA,NA
12402,"paragraph",NA,"03:47:16-03:47:21",NA,NA
12403,"paragraph",NA,"I'd like to start that NZNO requested to be heard in person",NA,NA
12404,"paragraph",NA,"",NA,NA
12405,"paragraph",NA,"",NA,NA
12406,"paragraph",NA,"03:47:21-03:47:22",NA,NA
12407,"paragraph",NA,"on the Treaty Principles Bill",NA,NA
12408,"paragraph",NA,"",NA,NA
12409,"paragraph",NA,"",NA,NA
12410,"paragraph",NA,"03:47:23-03:47:24",NA,NA
12411,"paragraph",NA,"because we have grave concerns.",NA,NA
12412,"paragraph",NA,"",NA,NA
12413,"paragraph",NA,"",NA,NA
12414,"paragraph",NA,"03:47:24-03:47:28",NA,NA
12415,"paragraph",NA,"this proposed legislation will worsen Māori health outcomes.",NA,NA
12416,"paragraph",NA,"",NA,NA
12417,"paragraph",NA,"",NA,NA
12418,"paragraph",NA,"03:47:29-03:47:31",NA,NA
12419,"paragraph",NA,"This legislation plays with Māori lives.",NA,NA
12420,"paragraph",NA,"",NA,NA
12421,"paragraph",NA,"",NA,NA
12422,"paragraph",NA,"03:47:32-03:47:36",NA,NA
12423,"paragraph",NA,"It says it's OK not to give attention to the need",NA,NA
12424,"paragraph",NA,"",NA,NA
12425,"paragraph",NA,"",NA,NA
12426,"paragraph",NA,"03:47:36-03:47:39",NA,NA
12427,"paragraph",NA,"or the need to fix the health system that is killing our people.",NA,NA
12428,"paragraph",NA,"",NA,NA
12429,"paragraph",NA,"",NA,NA
12430,"paragraph",NA,"03:47:41-03:47:43",NA,NA
12431,"paragraph",NA,"Tangata whenua are not the enemy.",NA,NA
12432,"paragraph",NA,"",NA,NA
12433,"paragraph",NA,"",NA,NA
12434,"paragraph",NA,"03:47:43-03:47:45",NA,NA
12435,"paragraph",NA,"They are not a threat to this country.",NA,NA
12436,"paragraph",NA,"",NA,NA
12437,"paragraph",NA,"",NA,NA
12438,"paragraph",NA,"03:47:46-03:47:47",NA,NA
12439,"paragraph",NA,"Here are some facts.",NA,NA
12440,"paragraph",NA,"",NA,NA
12441,"paragraph",NA,"",NA,NA
12442,"paragraph",NA,"03:47:47-03:47:50",NA,NA
12443,"paragraph",NA,"They die faster and in bigger numbers than Nā Māori.",NA,NA
12444,"paragraph",NA,"",NA,NA
12445,"paragraph",NA,"",NA,NA
12446,"paragraph",NA,"03:47:51-03:47:53",NA,NA
12447,"paragraph",NA,"Māori don't live as long as Nā Māori.",NA,NA
12448,"paragraph",NA,"",NA,NA
12449,"paragraph",NA,"",NA,NA
12450,"paragraph",NA,"03:47:54-03:47:59",NA,NA
12451,"paragraph",NA,"Māori don't earn as much money as non-Māori. Māori are less likely to own their own homes.",NA,NA
12452,"paragraph",NA,"",NA,NA
12453,"paragraph",NA,"",NA,NA
12454,"paragraph",NA,"03:48:01-03:48:13",NA,NA
12455,"paragraph",NA,"As Aotearoa's largest professional union in health, we represent more than 60,000 nurses, midwives, students and healthcare assistants, including more than 4,000 Kaimahi Māori.",NA,NA
12456,"paragraph",NA,"",NA,NA
12457,"paragraph",NA,"",NA,NA
12458,"paragraph",NA,"03:48:14-03:48:19",NA,NA
12459,"paragraph",NA,"As you would have read from our submission, Māori nurses are on the front line of the inequities in the health sector,",NA,NA
12460,"paragraph",NA,"",NA,NA
12461,"paragraph",NA,"",NA,NA
12462,"paragraph",NA,"03:48:20-03:48:27",NA,NA
12463,"paragraph",NA,"where Māori are more likely to suffer from preventable illnesses, comorbidities and shorter lifespans.",NA,NA
12464,"paragraph",NA,"",NA,NA
12465,"paragraph",NA,"",NA,NA
12466,"paragraph",NA,"03:48:28-03:48:36",NA,NA
12467,"paragraph",NA,"Te Triti provides a foundation to fix the serious and dire health problems faced by Māori, something I'll expand on further.",NA,NA
12468,"paragraph",NA,"",NA,NA
12469,"paragraph",NA,"",NA,NA
12470,"paragraph",NA,"03:48:37-03:48:42",NA,NA
12471,"paragraph",NA,"We acknowledge the pre-existing rights of Māori as Tangata Whenua and Te Triti o Waitangi",NA,NA
12472,"paragraph",NA,"",NA,NA
12473,"paragraph",NA,"",NA,NA
12474,"paragraph",NA,"03:48:42-03:48:45",NA,NA
12475,"paragraph",NA,"as the founding document in Aotearoa, New Zealand.",NA,NA
12476,"paragraph",NA,"",NA,NA
12477,"paragraph",NA,"",NA,NA
12478,"paragraph",NA,"03:48:46-03:48:47",NA,NA
12479,"paragraph",NA,"The legal precedents.",NA,NA
12480,"paragraph",NA,"",NA,NA
12481,"paragraph",NA,"",NA,NA
12482,"paragraph",NA,"03:48:48-03:48:52",NA,NA
12483,"paragraph",NA,"The Crown has never met its obligations under Te Triti within the health system",NA,NA
12484,"paragraph",NA,"",NA,NA
12485,"paragraph",NA,"",NA,NA
12486,"paragraph",NA,"03:48:53-03:49:00",NA,NA
12487,"paragraph",NA,"and its failure to work in a meaningful partnership with and deliver equitable health outcomes for Māori.",NA,NA
12488,"paragraph",NA,"",NA,NA
12489,"paragraph",NA,"",NA,NA
12490,"paragraph",NA,"03:49:02-03:49:06",NA,NA
12491,"paragraph",NA,"Despite health strategies that have been equity-based aspirations,",NA,NA
12492,"paragraph",NA,"",NA,NA
12493,"paragraph",NA,"",NA,NA
12494,"paragraph",NA,"03:49:07-03:49:11",NA,NA
12495,"paragraph",NA,"system, design, funding models and service delivery",NA,NA
12496,"paragraph",NA,"",NA,NA
12497,"paragraph",NA,"",NA,NA
12498,"paragraph",NA,"03:49:11-03:49:14",NA,NA
12499,"paragraph",NA,"are not equity in their results.",NA,NA
12500,"paragraph",NA,"",NA,NA
12501,"paragraph",NA,"",NA,NA
12502,"paragraph",NA,"03:49:15-03:49:17",NA,NA
12503,"paragraph",NA,"This bill legitimises those breaches",NA,NA
12504,"paragraph",NA,"",NA,NA
12505,"paragraph",NA,"",NA,NA
12506,"paragraph",NA,"03:49:17-03:49:20",NA,NA
12507,"paragraph",NA,"rather than readdressing their injustices",NA,NA
12508,"paragraph",NA,"",NA,NA
12509,"paragraph",NA,"",NA,NA
12510,"paragraph",NA,"03:49:20-03:49:22",NA,NA
12511,"paragraph",NA,"and ensuring Te Tiriti is honoured",NA,NA
12512,"paragraph",NA,"",NA,NA
12513,"paragraph",NA,"",NA,NA
12514,"paragraph",NA,"03:49:22-03:49:26",NA,NA
12515,"paragraph",NA,"in the design, delivery and monitoring of health services.",NA,NA
12516,"paragraph",NA,"",NA,NA
12517,"paragraph",NA,"",NA,NA
12518,"paragraph",NA,"03:49:27-03:49:30",NA,NA
12519,"paragraph",NA,"It arrests and reverses all progress made",NA,NA
12520,"paragraph",NA,"",NA,NA
12521,"paragraph",NA,"",NA,NA
12522,"paragraph",NA,"03:49:30-03:49:35",NA,NA
12523,"paragraph",NA,"to improve Māori access to culturally safe care",NA,NA
12524,"paragraph",NA,"",NA,NA
12525,"paragraph",NA,"",NA,NA
12526,"paragraph",NA,"03:49:35-03:49:39",NA,NA
12527,"paragraph",NA,"and improve major and persistent and equitable health outcomes",NA,NA
12528,"paragraph",NA,"",NA,NA
12529,"paragraph",NA,"",NA,NA
12530,"paragraph",NA,"03:49:40-03:49:41",NA,NA
12531,"paragraph",NA,"with other New Zealanders.",NA,NA
12532,"paragraph",NA,"",NA,NA
12533,"paragraph",NA,"",NA,NA
12534,"paragraph",NA,"03:49:43-03:49:48",NA,NA
12535,"paragraph",NA,"This Bill's reference to everyone being entitled without discrimination",NA,NA
12536,"paragraph",NA,"",NA,NA
12537,"paragraph",NA,"",NA,NA
12538,"paragraph",NA,"03:49:49-03:49:52",NA,NA
12539,"paragraph",NA,"to the equal enjoyment of the same fundamental rights",NA,NA
12540,"paragraph",NA,"",NA,NA
12541,"paragraph",NA,"",NA,NA
12542,"paragraph",NA,"03:49:53-03:49:56",NA,NA
12543,"paragraph",NA,"fails to account for the systemic racial discrimination",NA,NA
12544,"paragraph",NA,"",NA,NA
12545,"paragraph",NA,"",NA,NA
12546,"paragraph",NA,"03:49:57-03:49:58",NA,NA
12547,"paragraph",NA,"against Māori within the health system",NA,NA
12548,"paragraph",NA,"",NA,NA
12549,"paragraph",NA,"",NA,NA
12550,"paragraph",NA,"03:49:59-03:50:01",NA,NA
12551,"paragraph",NA,"and the existing role of Te Triti of Waitangi",NA,NA
12552,"paragraph",NA,"",NA,NA
12553,"paragraph",NA,"",NA,NA
12554,"paragraph",NA,"03:50:02-03:50:04",NA,NA
12555,"paragraph",NA,"in achieving equitable health outcomes for Māori.",NA,NA
12556,"paragraph",NA,"",NA,NA
12557,"paragraph",NA,"",NA,NA
12558,"paragraph",NA,"03:50:04-03:50:11",NA,NA
12559,"paragraph",NA,"This is also in contradiction with the intent of Te Triti, which recognises the collective",NA,NA
12560,"paragraph",NA,"",NA,NA
12561,"paragraph",NA,"",NA,NA
12562,"paragraph",NA,"03:50:11-03:50:17",NA,NA
12563,"paragraph",NA,"and holistic rights of iwi and hapu and the Crown's obligation to actively protect them.",NA,NA
12564,"paragraph",NA,"",NA,NA
12565,"paragraph",NA,"",NA,NA
12566,"paragraph",NA,"03:50:18-03:50:24",NA,NA
12567,"paragraph",NA,"The Bill is contrary to the Paiora Act. The Bill represents the Government breaching its own policy",NA,NA
12568,"paragraph",NA,"",NA,NA
12569,"paragraph",NA,"",NA,NA
12570,"paragraph",NA,"03:50:25-03:50:31",NA,NA
12571,"paragraph",NA,"and objectives of the health sector. The Bill proposes uninvestigated sweeping changes that",NA,NA
12572,"paragraph",NA,"",NA,NA
12573,"paragraph",NA,"",NA,NA
12574,"paragraph",NA,"03:50:31-03:50:38",NA,NA
12575,"paragraph",NA,"impact all legislation that makes existing reference to the treaty principles, the principles",NA,NA
12576,"paragraph",NA,"",NA,NA
12577,"paragraph",NA,"",NA,NA
12578,"paragraph",NA,"03:50:38-03:50:45",NA,NA
12579,"paragraph",NA,"of Te Trite Waitangi. The Pai Ora Act sets a legal imperative for the Crown to actively",NA,NA
12580,"paragraph",NA,"",NA,NA
12581,"paragraph",NA,"",NA,NA
12582,"paragraph",NA,"03:50:45-03:50:51",NA,NA
12583,"paragraph",NA,"protect and improve Māori health and wellbeing and address the disparities. This bill is",NA,NA
12584,"paragraph",NA,"",NA,NA
12585,"paragraph",NA,"",NA,NA
12586,"paragraph",NA,"03:50:52-03:50:59",NA,NA
12587,"paragraph",NA,"inconsistent with the obligations on the Minister of Health to fulfil section 6 of the Act and",NA,NA
12588,"paragraph",NA,"",NA,NA
12589,"paragraph",NA,"",NA,NA
12590,"paragraph",NA,"03:50:59-03:51:02",NA,NA
12591,"paragraph",NA,"the impacts of these contradictions have not been investigated.",NA,NA
12592,"paragraph",NA,"",NA,NA
12593,"paragraph",NA,"",NA,NA
12594,"paragraph",NA,"03:51:04-03:51:08",NA,NA
12595,"paragraph",NA,"The culturally safe care and unique position of Māori nurses to achieve health inequities.",NA,NA
12596,"paragraph",NA,"",NA,NA
12597,"paragraph",NA,"",NA,NA
12598,"paragraph",NA,"03:51:09-03:51:16",NA,NA
12599,"paragraph",NA,"Cultural safety is critical to ensure engagement and empowerment of Māori users of the health system.",NA,NA
12600,"paragraph",NA,"",NA,NA
12601,"paragraph",NA,"",NA,NA
12602,"paragraph",NA,"03:51:17-03:51:25",NA,NA
12603,"paragraph",NA,"If our health system is not safe for Māori, we will see further obstructions to access",NA,NA
12604,"paragraph",NA,"",NA,NA
12605,"paragraph",NA,"",NA,NA
12606,"paragraph",NA,"03:51:25-03:51:29",NA,NA
12607,"paragraph",NA,"and widening health disparities between Māori and non-Māori.",NA,NA
12608,"paragraph",NA,"",NA,NA
12609,"paragraph",NA,"",NA,NA
12610,"paragraph",NA,"03:51:30-03:51:33",NA,NA
12611,"paragraph",NA,"Māori nurses hold a unique and essential position within the healthcare,",NA,NA
12612,"paragraph",NA,"",NA,NA
12613,"paragraph",NA,"",NA,NA
12614,"paragraph",NA,"03:51:34-03:51:38",NA,NA
12615,"paragraph",NA,"blending their professional nursing expertise with local knowledge",NA,NA
12616,"paragraph",NA,"",NA,NA
12617,"paragraph",NA,"",NA,NA
12618,"paragraph",NA,"03:51:38-03:51:42",NA,NA
12619,"paragraph",NA,"and relationships with community and kaupapa Māori models of care.",NA,NA
12620,"paragraph",NA,"",NA,NA
12621,"paragraph",NA,"",NA,NA
12622,"paragraph",NA,"03:51:43-03:51:49",NA,NA
12623,"paragraph",NA,"To reiterate, NZNO appears here to reflect the collective and individual role",NA,NA
12624,"paragraph",NA,"",NA,NA
12625,"paragraph",NA,"",NA,NA
12626,"paragraph",NA,"03:51:50-03:51:54",NA,NA
12627,"paragraph",NA,"of nurses to be an advocate for the community, for patient, for Māori.",NA,NA
12628,"paragraph",NA,"",NA,NA
12629,"paragraph",NA,"",NA,NA
12630,"paragraph",NA,"03:51:54-03:52:06",NA,NA
12631,"paragraph",NA,"It is our moral and ethical responsibility to call out a system that is chronically and systemically racist and advocate against discriminatory practices.",NA,NA
12632,"paragraph",NA,"",NA,NA
12633,"paragraph",NA,"",NA,NA
12634,"paragraph",NA,"03:52:06-03:52:13",NA,NA
12635,"paragraph",NA,"The health system must recognise and allow for Tēnō Ranga Tērātanga and Manamotohake of haura Māori.",NA,NA
12636,"paragraph",NA,"",NA,NA
12637,"paragraph",NA,"",NA,NA
12638,"paragraph",NA,"03:52:14-03:52:22",NA,NA
12639,"paragraph",NA,"And this bill is not only distinguishes these rights and aspirations, it will directly worsen Māori health outcomes.",NA,NA
12640,"paragraph",NA,"",NA,NA
12641,"paragraph",NA,"",NA,NA
12642,"paragraph",NA,"03:52:23-03:52:23",NA,NA
12643,"paragraph",NA,"Kia ora.",NA,NA
12644,"paragraph",NA,"",NA,NA
12645,"paragraph",NA,"",NA,NA
12646,"paragraph",NA,"03:52:23-03:52:26",NA,NA
12647,"paragraph",NA,"Thank you both.",NA,NA
12648,"paragraph",NA,"",NA,NA
12649,"paragraph",NA,"",NA,NA
12650,"paragraph",NA,"03:52:27-03:52:28",NA,NA
12651,"paragraph",NA,"Members questions.",NA,NA
12652,"paragraph",NA,"",NA,NA
12653,"paragraph",NA,"",NA,NA
12654,"paragraph",NA,"03:52:29-03:52:32",NA,NA
12655,"paragraph",NA,"I think we've got one from Ginny straight away and then Mari Mimi.",NA,NA
12656,"paragraph",NA,"",NA,NA
12657,"paragraph",NA,"",NA,NA
12658,"paragraph",NA,"03:52:33-03:52:33",NA,NA
12659,"paragraph",NA,"Thank you.",NA,NA
12660,"paragraph",NA,"",NA,NA
12661,"paragraph",NA,"",NA,NA
12662,"paragraph",NA,"03:52:34-03:52:35",NA,NA
12663,"paragraph",NA,"Thank you very much for your submission.",NA,NA
12664,"paragraph",NA,"",NA,NA
12665,"paragraph",NA,"",NA,NA
12666,"paragraph",NA,"03:52:36-03:52:43",NA,NA
12667,"paragraph",NA,"We've heard a lot about what is equality today and how we examine that through a treaty lens.",NA,NA
12668,"paragraph",NA,"",NA,NA
12669,"paragraph",NA,"",NA,NA
12670,"paragraph",NA,"03:52:44-03:52:53",NA,NA
12671,"paragraph",NA,"I'm really interested to understand the impact on Maori service delivery for teacher impact for this film.",NA,NA
12672,"paragraph",NA,"",NA,NA
12673,"paragraph",NA,"",NA,NA
12674,"paragraph",NA,"03:52:53-03:52:56",NA,NA
12675,"paragraph",NA,"and some of the ideology that depends on it.",NA,NA
12676,"paragraph",NA,"",NA,NA
12677,"paragraph",NA,"",NA,NA
12678,"paragraph",NA,"03:52:56-03:53:00",NA,NA
12679,"paragraph",NA,"In particular, what are the risks with not being able to provide",NA,NA
12680,"paragraph",NA,"",NA,NA
12681,"paragraph",NA,"",NA,NA
12682,"paragraph",NA,"03:53:01-03:53:05",NA,NA
12683,"paragraph",NA,"Māori with culturally appropriate nursing services?",NA,NA
12684,"paragraph",NA,"",NA,NA
12685,"paragraph",NA,"",NA,NA
12686,"paragraph",NA,"03:53:08-03:53:10",NA,NA
12687,"paragraph",NA,"We're already seeing some of that risk now.",NA,NA
12688,"paragraph",NA,"",NA,NA
12689,"paragraph",NA,"",NA,NA
12690,"paragraph",NA,"03:53:10-03:53:13",NA,NA
12691,"paragraph",NA,"We've got an under-representation of a Māori health workforce",NA,NA
12692,"paragraph",NA,"",NA,NA
12693,"paragraph",NA,"",NA,NA
12694,"paragraph",NA,"03:53:14-03:53:19",NA,NA
12695,"paragraph",NA,"after years of campaigning and activating for a workforce,",NA,NA
12696,"paragraph",NA,"",NA,NA
12697,"paragraph",NA,"",NA,NA
12698,"paragraph",NA,"03:53:19-03:53:21",NA,NA
12699,"paragraph",NA,"a Māori workforce that matches the population.",NA,NA
12700,"paragraph",NA,"",NA,NA
12701,"paragraph",NA,"",NA,NA
12702,"paragraph",NA,"03:53:22-03:53:25",NA,NA
12703,"paragraph",NA,"We are historically under target.",NA,NA
12704,"paragraph",NA,"",NA,NA
12705,"paragraph",NA,"",NA,NA
12706,"paragraph",NA,"03:53:26-03:53:41",NA,NA
12707,"paragraph",NA,"And if you look at the current policies that are put in place, the workforce strategy, there is no intention of the current government to invest in increasing Māori workforce, which is well needed because what we know works is for Māori for Māori services.",NA,NA
12708,"paragraph",NA,"",NA,NA
12709,"paragraph",NA,"",NA,NA
12710,"paragraph",NA,"03:53:41-03:53:50",NA,NA
12711,"paragraph",NA,"We're also seeing huge discrepancy in terms of funding allocation to any Māori health service.",NA,NA
12712,"paragraph",NA,"",NA,NA
12713,"paragraph",NA,"",NA,NA
12714,"paragraph",NA,"03:53:50-03:53:58",NA,NA
12715,"paragraph",NA,"And if we look at the issue, historical issue, once again, that Māori get paid disproportionate.",NA,NA
12716,"paragraph",NA,"",NA,NA
12717,"paragraph",NA,"",NA,NA
12718,"paragraph",NA,"03:53:59-03:54:06",NA,NA
12719,"paragraph",NA,"Those that work within Māori niwi providers get paid disproportionately lower than those that work within the hospital systems.",NA,NA
12720,"paragraph",NA,"",NA,NA
12721,"paragraph",NA,"",NA,NA
12722,"paragraph",NA,"03:54:07-03:54:10",NA,NA
12723,"paragraph",NA,"Equal work of equal value should be the principle that we uphold here.",NA,NA
12724,"paragraph",NA,"",NA,NA
12725,"paragraph",NA,"",NA,NA
12726,"paragraph",NA,"03:54:11-03:54:14",NA,NA
12727,"paragraph",NA,"But clearly, we are allowing this gap to continue.",NA,NA
12728,"paragraph",NA,"",NA,NA
12729,"paragraph",NA,"",NA,NA
12730,"paragraph",NA,"03:54:16-03:54:18",NA,NA
12731,"paragraph",NA,"We'll go to Māori Mino Kapu.",NA,NA
12732,"paragraph",NA,"",NA,NA
12733,"paragraph",NA,"",NA,NA
12734,"paragraph",NA,"03:54:18-03:54:18",NA,NA
12735,"paragraph",NA,"Thank you.",NA,NA
12736,"paragraph",NA,"",NA,NA
12737,"paragraph",NA,"",NA,NA
12738,"paragraph",NA,"03:54:19-03:54:24",NA,NA
12739,"paragraph",NA,"You opened up by referring to",NA,NA
12740,"paragraph",NA,"",NA,NA
12741,"paragraph",NA,"",NA,NA
12742,"paragraph",NA,"03:54:25-03:54:31",NA,NA
12743,"paragraph",NA,"so how do you hear words such as",NA,NA
12744,"paragraph",NA,"",NA,NA
12745,"paragraph",NA,"",NA,NA
12746,"paragraph",NA,"03:54:32-03:54:33",NA,NA
12747,"paragraph",NA,"and you might have just touched on it",NA,NA
12748,"paragraph",NA,"",NA,NA
12749,"paragraph",NA,"",NA,NA
12750,"paragraph",NA,"03:54:34-03:54:37",NA,NA
12751,"paragraph",NA,"that we get preferential treatment",NA,NA
12752,"paragraph",NA,"",NA,NA
12753,"paragraph",NA,"",NA,NA
12754,"paragraph",NA,"03:54:37-03:54:39",NA,NA
12755,"paragraph",NA,"the minute people hear generally",NA,NA
12756,"paragraph",NA,"",NA,NA
12757,"paragraph",NA,"",NA,NA
12758,"paragraph",NA,"03:54:40-03:54:42",NA,NA
12759,"paragraph",NA,"the supporters of the bill anyway",NA,NA
12760,"paragraph",NA,"",NA,NA
12761,"paragraph",NA,"",NA,NA
12762,"paragraph",NA,"03:54:42-03:54:44",NA,NA
12763,"paragraph",NA,"talk about Māori for Māori",NA,NA
12764,"paragraph",NA,"",NA,NA
12765,"paragraph",NA,"",NA,NA
12766,"paragraph",NA,"03:54:44-03:54:46",NA,NA
12767,"paragraph",NA,"it's an instant reaction",NA,NA
12768,"paragraph",NA,"",NA,NA
12769,"paragraph",NA,"",NA,NA
12770,"paragraph",NA,"03:54:46-03:54:48",NA,NA
12771,"paragraph",NA,"an allergic reaction nearly",NA,NA
12772,"paragraph",NA,"",NA,NA
12773,"paragraph",NA,"",NA,NA
12774,"paragraph",NA,"03:54:48-03:54:51",NA,NA
12775,"paragraph",NA,"to that means that it's preferential.",NA,NA
12776,"paragraph",NA,"",NA,NA
12777,"paragraph",NA,"",NA,NA
12778,"paragraph",NA,"03:54:51-03:54:54",NA,NA
12779,"paragraph",NA,"We get additional rights or resource or whatever it is.",NA,NA
12780,"paragraph",NA,"",NA,NA
12781,"paragraph",NA,"",NA,NA
12782,"paragraph",NA,"03:54:54-03:54:58",NA,NA
12783,"paragraph",NA,"Can you just talk to that?",NA,NA
12784,"paragraph",NA,"",NA,NA
12785,"paragraph",NA,"",NA,NA
12786,"paragraph",NA,"03:54:58-03:54:59",NA,NA
12787,"paragraph",NA,"How does that do you feel?",NA,NA
12788,"paragraph",NA,"",NA,NA
12789,"paragraph",NA,"",NA,NA
12790,"paragraph",NA,"03:55:00-03:55:03",NA,NA
12791,"paragraph",NA,"I've been a nurse and a midwife and worked in the health sector",NA,NA
12792,"paragraph",NA,"",NA,NA
12793,"paragraph",NA,"",NA,NA
12794,"paragraph",NA,"03:55:03-03:55:05",NA,NA
12795,"paragraph",NA,"for over 30 years.",NA,NA
12796,"paragraph",NA,"",NA,NA
12797,"paragraph",NA,"",NA,NA
12798,"paragraph",NA,"03:55:06-03:55:09",NA,NA
12799,"paragraph",NA,"And certainly those comments of preferential treatment",NA,NA
12800,"paragraph",NA,"",NA,NA
12801,"paragraph",NA,"",NA,NA
12802,"paragraph",NA,"03:55:10-03:55:13",NA,NA
12803,"paragraph",NA,"are not part of what I see every day,",NA,NA
12804,"paragraph",NA,"",NA,NA
12805,"paragraph",NA,"",NA,NA
12806,"paragraph",NA,"03:55:14-03:55:16",NA,NA
12807,"paragraph",NA,"the struggle for those that use the health system",NA,NA
12808,"paragraph",NA,"",NA,NA
12809,"paragraph",NA,"",NA,NA
