"doc_index","content_type","style_name","text","level","num_id"
11065,"paragraph",NA,"03:19:59-03:20:01",NA,NA
11066,"paragraph",NA,"So I'll stop there and answer questions.",NA,NA
11067,"paragraph",NA,"",NA,NA
11068,"paragraph",NA,"",NA,NA
11069,"paragraph",NA,"03:20:02-03:20:03",NA,NA
11070,"paragraph",NA,"Thank you very much for having me.",NA,NA
11071,"paragraph",NA,"",NA,NA
11072,"paragraph",NA,"",NA,NA
11073,"paragraph",NA,"03:20:03-03:20:04",NA,NA
11074,"paragraph",NA,"It's a privilege to be here.",NA,NA
11075,"paragraph",NA,"",NA,NA
11076,"paragraph",NA,"",NA,NA
11077,"paragraph",NA,"03:20:05-03:20:06",NA,NA
11078,"paragraph",NA,"Thank you, Bronwyn.",NA,NA
11079,"paragraph",NA,"",NA,NA
11080,"paragraph",NA,"",NA,NA
11081,"paragraph",NA,"03:20:07-03:20:10",NA,NA
11082,"paragraph",NA,"You're part one of the tag team of Haywood's Southland Oil this morning,",NA,NA
11083,"paragraph",NA,"",NA,NA
11084,"paragraph",NA,"",NA,NA
11085,"paragraph",NA,"03:20:10-03:20:11",NA,NA
11086,"paragraph",NA,"so looking forward to part two.",NA,NA
11087,"paragraph",NA,"",NA,NA
11088,"paragraph",NA,"",NA,NA
11089,"paragraph",NA,"03:20:12-03:20:12",NA,NA
11090,"paragraph",NA,"Thank you for your submission.",NA,NA
11091,"paragraph",NA,"",NA,NA
11092,"paragraph",NA,"",NA,NA
11093,"paragraph",NA,"03:20:13-03:20:15",NA,NA
11094,"paragraph",NA,"We've got some questions from Ginny Anderson and then Duncan Webb.",NA,NA
11095,"paragraph",NA,"",NA,NA
11096,"paragraph",NA,"",NA,NA
11097,"paragraph",NA,"03:20:17-03:20:17",NA,NA
11098,"paragraph",NA,"Thanks very much, Bronwyn.",NA,NA
11099,"paragraph",NA,"",NA,NA
11100,"paragraph",NA,"",NA,NA
11101,"paragraph",NA,"03:20:18-03:20:20",NA,NA
11102,"paragraph",NA,"I've always been interested in your work.",NA,NA
11103,"paragraph",NA,"",NA,NA
11104,"paragraph",NA,"",NA,NA
11105,"paragraph",NA,"03:20:21-03:20:24",NA,NA
11106,"paragraph",NA,"I'd like to thank you for sort of framing this debate up in a global context.",NA,NA
11107,"paragraph",NA,"",NA,NA
11108,"paragraph",NA,"",NA,NA
11109,"paragraph",NA,"03:20:25-03:20:32",NA,NA
11110,"paragraph",NA,"And I'd like to ask you what your analysis of, what is the motive?",NA,NA
11111,"paragraph",NA,"",NA,NA
11112,"paragraph",NA,"",NA,NA
11113,"paragraph",NA,"03:20:32-03:20:38",NA,NA
11114,"paragraph",NA,"What's the underlying motive for doing this from David Seymour?",NA,NA
11115,"paragraph",NA,"",NA,NA
11116,"paragraph",NA,"",NA,NA
11117,"paragraph",NA,"03:20:39-03:20:43",NA,NA
11118,"paragraph",NA,"Given what you've said in terms of playing out in other countries in the global context,",NA,NA
11119,"paragraph",NA,"",NA,NA
11120,"paragraph",NA,"",NA,NA
11121,"paragraph",NA,"03:20:44-03:20:47",NA,NA
11122,"paragraph",NA,"what do you think it is that he's trying to achieve by going through this?",NA,NA
11123,"paragraph",NA,"",NA,NA
11124,"paragraph",NA,"",NA,NA
11125,"paragraph",NA,"03:20:49-03:20:53",NA,NA
11126,"paragraph",NA,"I don't want to personalise it to David Seymour, and I can't speak for what his motive is,",NA,NA
11127,"paragraph",NA,"",NA,NA
11128,"paragraph",NA,"",NA,NA
11129,"paragraph",NA,"03:20:53-03:20:57",NA,NA
11130,"paragraph",NA,"but I can speak for what a small, smart party might try and do,",NA,NA
11131,"paragraph",NA,"",NA,NA
11132,"paragraph",NA,"",NA,NA
11133,"paragraph",NA,"03:20:57-03:20:59",NA,NA
11134,"paragraph",NA,"is that they're trying to frame their core values",NA,NA
11135,"paragraph",NA,"",NA,NA
11136,"paragraph",NA,"",NA,NA
11137,"paragraph",NA,"03:21:00-03:21:02",NA,NA
11138,"paragraph",NA,"as being part of something that's fundamental to a constitution.",NA,NA
11139,"paragraph",NA,"",NA,NA
11140,"paragraph",NA,"",NA,NA
11141,"paragraph",NA,"03:21:03-03:21:04",NA,NA
11142,"paragraph",NA,"So they've framed the narrative.",NA,NA
11143,"paragraph",NA,"",NA,NA
11144,"paragraph",NA,"",NA,NA
11145,"paragraph",NA,"03:21:05-03:21:07",NA,NA
11146,"paragraph",NA,"The National Party has lost control of this narrative",NA,NA
11147,"paragraph",NA,"",NA,NA
11148,"paragraph",NA,"",NA,NA
11149,"paragraph",NA,"03:21:08-03:21:11",NA,NA
11150,"paragraph",NA,"and is risking losing control of the governments of the country.",NA,NA
11151,"paragraph",NA,"",NA,NA
11152,"paragraph",NA,"",NA,NA
11153,"paragraph",NA,"03:21:11-03:21:16",NA,NA
11154,"paragraph",NA,"We have seen polls showing increased social discontent.",NA,NA
11155,"paragraph",NA,"",NA,NA
11156,"paragraph",NA,"",NA,NA
11157,"paragraph",NA,"03:21:16-03:21:17",NA,NA
11158,"paragraph",NA,"It is doing harm.",NA,NA
11159,"paragraph",NA,"",NA,NA
11160,"paragraph",NA,"",NA,NA
11161,"paragraph",NA,"03:21:18-03:21:23",NA,NA
11162,"paragraph",NA,"But by trying to position equal opportunities in a very narrow way",NA,NA
11163,"paragraph",NA,"",NA,NA
11164,"paragraph",NA,"",NA,NA
11165,"paragraph",NA,"03:21:23-03:21:28",NA,NA
11166,"paragraph",NA,"definition of the treaty, our constitutional document. A small party is trying to create and",NA,NA
11167,"paragraph",NA,"",NA,NA
11168,"paragraph",NA,"",NA,NA
11169,"paragraph",NA,"03:21:29-03:21:35",NA,NA
11170,"paragraph",NA,"broaden its position. It's really trying to make itself much bigger and align itself to something",NA,NA
11171,"paragraph",NA,"",NA,NA
11172,"paragraph",NA,"",NA,NA
11173,"paragraph",NA,"03:21:35-03:21:41",NA,NA
11174,"paragraph",NA,"that's strongly important to the nation. At the same time, it is exploiting basic wedge politics",NA,NA
11175,"paragraph",NA,"",NA,NA
11176,"paragraph",NA,"",NA,NA
11177,"paragraph",NA,"03:21:41-03:21:47",NA,NA
11178,"paragraph",NA,"to do this. It grows the sense of dissatisfaction and anger, and that becomes incredibly hard to",NA,NA
11179,"paragraph",NA,"",NA,NA
11180,"paragraph",NA,"",NA,NA
11181,"paragraph",NA,"03:21:47-03:21:53",NA,NA
11182,"paragraph",NA,"manage politically and it's extremely divisive for the country. Thank you. Duncan and then Tam.",NA,NA
11183,"paragraph",NA,"",NA,NA
11184,"paragraph",NA,"",NA,NA
11185,"paragraph",NA,"03:21:55-03:22:01",NA,NA
11186,"paragraph",NA,"Kia ora. Thanks for that submission, Bronwyn. Really useful. Interested in some of your statements",NA,NA
11187,"paragraph",NA,"",NA,NA
11188,"paragraph",NA,"",NA,NA
11189,"paragraph",NA,"03:22:01-03:22:08",NA,NA
11190,"paragraph",NA,"around democracy, you used the term the democratic viewpoint. One of the threads here is that if",NA,NA
11191,"paragraph",NA,"",NA,NA
11192,"paragraph",NA,"",NA,NA
11193,"paragraph",NA,"03:22:08-03:22:13",NA,NA
11194,"paragraph",NA,"you've got a properly elected democratic, a properly elected government, they can take any",NA,NA
11195,"paragraph",NA,"",NA,NA
11196,"paragraph",NA,"",NA,NA
11197,"paragraph",NA,"03:22:13-03:22:17",NA,NA
11198,"paragraph",NA,"step that they want to because they've been democratically elected and that gives them the",NA,NA
11199,"paragraph",NA,"",NA,NA
11200,"paragraph",NA,"",NA,NA
11201,"paragraph",NA,"03:22:17-03:22:23",NA,NA
11202,"paragraph",NA,"authority to do so. I'm interested in your comments on that. And does a responsible",NA,NA
11203,"paragraph",NA,"",NA,NA
11204,"paragraph",NA,"",NA,NA
11205,"paragraph",NA,"03:22:24-03:22:28",NA,NA
11206,"paragraph",NA,"democratic government mean more than simply that kind of democracy?",NA,NA
11207,"paragraph",NA,"",NA,NA
11208,"paragraph",NA,"",NA,NA
11209,"paragraph",NA,"03:22:29-03:22:34",NA,NA
11210,"paragraph",NA,"Yes. I mean, it's very easy to think a democracy means one person, one vote. But actually,",NA,NA
11211,"paragraph",NA,"",NA,NA
11212,"paragraph",NA,"",NA,NA
11213,"paragraph",NA,"03:22:34-03:22:39",NA,NA
11214,"paragraph",NA,"we have thousands of democracies around the world. In politics, as a political science,",NA,NA
11215,"paragraph",NA,"",NA,NA
11216,"paragraph",NA,"",NA,NA
11217,"paragraph",NA,"03:22:39-03:22:44",NA,NA
11218,"paragraph",NA,"we say that democracy means a set of principles. It means that you are an accountable government,",NA,NA
11219,"paragraph",NA,"",NA,NA
11220,"paragraph",NA,"",NA,NA
11221,"paragraph",NA,"03:22:45-03:22:46",NA,NA
11222,"paragraph",NA,"you are inclusive and you are transparent.",NA,NA
11223,"paragraph",NA,"",NA,NA
11224,"paragraph",NA,"",NA,NA
11225,"paragraph",NA,"03:22:47-03:22:50",NA,NA
11226,"paragraph",NA,"And you are therefore recognising the rights of your people",NA,NA
11227,"paragraph",NA,"",NA,NA
11228,"paragraph",NA,"",NA,NA
11229,"paragraph",NA,"03:22:51-03:22:52",NA,NA
11230,"paragraph",NA,"and your people are diverse,",NA,NA
11231,"paragraph",NA,"",NA,NA
11232,"paragraph",NA,"",NA,NA
11233,"paragraph",NA,"03:22:53-03:22:56",NA,NA
11234,"paragraph",NA,"so that you come to unique ways in which you ensure",NA,NA
11235,"paragraph",NA,"",NA,NA
11236,"paragraph",NA,"",NA,NA
11237,"paragraph",NA,"03:22:56-03:22:59",NA,NA
11238,"paragraph",NA,"that your community feels like they're being heard,",NA,NA
11239,"paragraph",NA,"",NA,NA
11240,"paragraph",NA,"",NA,NA
11241,"paragraph",NA,"03:23:00-03:23:03",NA,NA
11242,"paragraph",NA,"they have a place, they have a voice and a right to be here.",NA,NA
11243,"paragraph",NA,"",NA,NA
11244,"paragraph",NA,"",NA,NA
11245,"paragraph",NA,"03:23:03-03:23:05",NA,NA
11246,"paragraph",NA,"But also, your government has to have legitimacy.",NA,NA
11247,"paragraph",NA,"",NA,NA
11248,"paragraph",NA,"",NA,NA
11249,"paragraph",NA,"03:23:06-03:23:09",NA,NA
11250,"paragraph",NA,"And the opening speakers were talking about the treaty",NA,NA
11251,"paragraph",NA,"",NA,NA
11252,"paragraph",NA,"",NA,NA
11253,"paragraph",NA,"03:23:10-03:23:13",NA,NA
11254,"paragraph",NA,"as being one of the key things that gives Parliament its legitimacy.",NA,NA
11255,"paragraph",NA,"",NA,NA
11256,"paragraph",NA,"",NA,NA
11257,"paragraph",NA,"03:23:14-03:23:16",NA,NA
11258,"paragraph",NA,"Thank you, Bronwyn.",NA,NA
11259,"paragraph",NA,"",NA,NA
11260,"paragraph",NA,"",NA,NA
11261,"paragraph",NA,"03:23:16-03:23:18",NA,NA
11262,"paragraph",NA,"Well, final question from Tampa Paul.",NA,NA
11263,"paragraph",NA,"",NA,NA
11264,"paragraph",NA,"",NA,NA
11265,"paragraph",NA,"03:23:19-03:23:19",NA,NA
11266,"paragraph",NA,"Kia ora, Professor.",NA,NA
11267,"paragraph",NA,"",NA,NA
11268,"paragraph",NA,"",NA,NA
11269,"paragraph",NA,"03:23:20-03:23:25",NA,NA
11270,"paragraph",NA,"I just wanted to ask you, could you, in your oral submission just now,",NA,NA
11271,"paragraph",NA,"",NA,NA
11272,"paragraph",NA,"",NA,NA
11273,"paragraph",NA,"03:23:25-03:23:29",NA,NA
11274,"paragraph",NA,"you talked about a number of countries who have special rights arrangements",NA,NA
11275,"paragraph",NA,"",NA,NA
11276,"paragraph",NA,"",NA,NA
11277,"paragraph",NA,"03:23:29-03:23:31",NA,NA
11278,"paragraph",NA,"within their democracies, and you named some.",NA,NA
11279,"paragraph",NA,"",NA,NA
11280,"paragraph",NA,"",NA,NA
11281,"paragraph",NA,"03:23:31-03:23:35",NA,NA
11282,"paragraph",NA,"Could you just speak to some of what those look like,",NA,NA
11283,"paragraph",NA,"",NA,NA
11284,"paragraph",NA,"",NA,NA
11285,"paragraph",NA,"03:23:35-03:23:38",NA,NA
11286,"paragraph",NA,"give a few examples, and how they're kind of based",NA,NA
11287,"paragraph",NA,"",NA,NA
11288,"paragraph",NA,"",NA,NA
11289,"paragraph",NA,"03:23:38-03:23:39",NA,NA
11290,"paragraph",NA,"in what they look like in other countries,",NA,NA
11291,"paragraph",NA,"",NA,NA
11292,"paragraph",NA,"",NA,NA
11293,"paragraph",NA,"03:23:39-03:23:41",NA,NA
11294,"paragraph",NA,"and how they're completely normal?",NA,NA
11295,"paragraph",NA,"",NA,NA
11296,"paragraph",NA,"",NA,NA
11297,"paragraph",NA,"03:23:43-03:23:46",NA,NA
11298,"paragraph",NA,"My wonderful colleague, Dr. Lindsay MacDonald here,",NA,NA
11299,"paragraph",NA,"",NA,NA
11300,"paragraph",NA,"",NA,NA
11301,"paragraph",NA,"03:23:46-03:23:47",NA,NA
11302,"paragraph",NA,"has done a whole study on these,",NA,NA
11303,"paragraph",NA,"",NA,NA
11304,"paragraph",NA,"",NA,NA
11305,"paragraph",NA,"03:23:47-03:23:49",NA,NA
11306,"paragraph",NA,"but they are completely normal",NA,NA
11307,"paragraph",NA,"",NA,NA
11308,"paragraph",NA,"",NA,NA
11309,"paragraph",NA,"03:23:49-03:23:54",NA,NA
11310,"paragraph",NA,"in that all democracies seek to protect the rights of groups",NA,NA
11311,"paragraph",NA,"",NA,NA
11312,"paragraph",NA,"",NA,NA
11313,"paragraph",NA,"03:23:54-03:23:56",NA,NA
11314,"paragraph",NA,"and as well as individuals.",NA,NA
11315,"paragraph",NA,"",NA,NA
11316,"paragraph",NA,"",NA,NA
11317,"paragraph",NA,"03:23:57-03:23:58",NA,NA
11318,"paragraph",NA,"We aren't just a society of individuals.",NA,NA
11319,"paragraph",NA,"",NA,NA
11320,"paragraph",NA,"",NA,NA
11321,"paragraph",NA,"03:23:59-03:24:00",NA,NA
11322,"paragraph",NA,"We have our histories.",NA,NA
11323,"paragraph",NA,"",NA,NA
11324,"paragraph",NA,"",NA,NA
11325,"paragraph",NA,"03:24:00-03:24:01",NA,NA
11326,"paragraph",NA,"We have our traditions.",NA,NA
11327,"paragraph",NA,"",NA,NA
11328,"paragraph",NA,"",NA,NA
11329,"paragraph",NA,"03:24:01-03:24:02",NA,NA
11330,"paragraph",NA,"We have our religions.",NA,NA
11331,"paragraph",NA,"",NA,NA
11332,"paragraph",NA,"",NA,NA
11333,"paragraph",NA,"03:24:03-03:24:06",NA,NA
11334,"paragraph",NA,"Freedom actually means protecting all of those practices,",NA,NA
11335,"paragraph",NA,"",NA,NA
11336,"paragraph",NA,"",NA,NA
11337,"paragraph",NA,"03:24:07-03:24:08",NA,NA
11338,"paragraph",NA,"traditions and cultures.",NA,NA
11339,"paragraph",NA,"",NA,NA
11340,"paragraph",NA,"",NA,NA
11341,"paragraph",NA,"03:24:09-03:24:12",NA,NA
11342,"paragraph",NA,"So every society develops particular unique ways,",NA,NA
11343,"paragraph",NA,"",NA,NA
11344,"paragraph",NA,"",NA,NA
11345,"paragraph",NA,"03:24:12-03:24:16",NA,NA
11346,"paragraph",NA,"And we have a very distinctive and important way of doing this.",NA,NA
11347,"paragraph",NA,"",NA,NA
11348,"paragraph",NA,"",NA,NA
11349,"paragraph",NA,"03:24:17-03:24:20",NA,NA
11350,"paragraph",NA,"And it has a long and constitutional basis,",NA,NA
11351,"paragraph",NA,"",NA,NA
11352,"paragraph",NA,"",NA,NA
11353,"paragraph",NA,"03:24:20-03:24:22",NA,NA
11354,"paragraph",NA,"which we should be very proud of as a nation.",NA,NA
11355,"paragraph",NA,"",NA,NA
11356,"paragraph",NA,"",NA,NA
11357,"paragraph",NA,"03:24:23-03:24:25",NA,NA
11358,"paragraph",NA,"And we have a tribunal and courts",NA,NA
11359,"paragraph",NA,"",NA,NA
11360,"paragraph",NA,"",NA,NA
11361,"paragraph",NA,"03:24:25-03:24:28",NA,NA
11362,"paragraph",NA,"in which we can actually attend to our differences.",NA,NA
11363,"paragraph",NA,"",NA,NA
11364,"paragraph",NA,"",NA,NA
11365,"paragraph",NA,"03:24:29-03:24:32",NA,NA
11366,"paragraph",NA,"And that matters hugely for social cohesion",NA,NA
11367,"paragraph",NA,"",NA,NA
11368,"paragraph",NA,"",NA,NA
11369,"paragraph",NA,"03:24:33-03:24:34",NA,NA
11370,"paragraph",NA,"and for the health of our democracy.",NA,NA
11371,"paragraph",NA,"",NA,NA
11372,"paragraph",NA,"",NA,NA
11373,"paragraph",NA,"03:24:34-03:24:37",NA,NA
11374,"paragraph",NA,"So I really implore this committee to be extremely strong",NA,NA
11375,"paragraph",NA,"",NA,NA
11376,"paragraph",NA,"",NA,NA
11377,"paragraph",NA,"03:24:38-03:24:40",NA,NA
11378,"paragraph",NA,"in resisting a referenda.",NA,NA
11379,"paragraph",NA,"",NA,NA
11380,"paragraph",NA,"",NA,NA
11381,"paragraph",NA,"03:24:41-03:24:43",NA,NA
11382,"paragraph",NA,"It would be a terrible next step.",NA,NA
11383,"paragraph",NA,"",NA,NA
11384,"paragraph",NA,"",NA,NA
11385,"paragraph",NA,"03:24:44-03:24:44",NA,NA
11386,"paragraph",NA,"Thank you, Bronwyn.",NA,NA
11387,"paragraph",NA,"",NA,NA
11388,"paragraph",NA,"",NA,NA
11389,"paragraph",NA,"03:24:44-03:24:45",NA,NA
11390,"paragraph",NA,"Thank you for your time with the committee.",NA,NA
11391,"paragraph",NA,"",NA,NA
11392,"paragraph",NA,"",NA,NA
11393,"paragraph",NA,"03:24:46-03:24:47",NA,NA
11394,"paragraph",NA,"We appreciate you spending it with us this morning.",NA,NA
11395,"paragraph",NA,"",NA,NA
11396,"paragraph",NA,"",NA,NA
11397,"paragraph",NA,"03:24:48-03:24:51",NA,NA
11398,"paragraph",NA,"We're going to move on now to a submission from Takanawha Wilson,",NA,NA
11399,"paragraph",NA,"",NA,NA
11400,"paragraph",NA,"",NA,NA
11401,"paragraph",NA,"03:24:53-03:24:53",NA,NA
11402,"paragraph",NA,"who's joining us online.",NA,NA
11403,"paragraph",NA,"",NA,NA
11404,"paragraph",NA,"",NA,NA
11405,"paragraph",NA,"03:24:54-03:24:55",NA,NA
11406,"paragraph",NA,"Takanawha is speaking in today,",NA,NA
11407,"paragraph",NA,"",NA,NA
11408,"paragraph",NA,"",NA,NA
11409,"paragraph",NA,"03:24:55-03:24:58",NA,NA
11410,"paragraph",NA,"so members will have translation devices with them.",NA,NA
11411,"paragraph",NA,"",NA,NA
11412,"paragraph",NA,"",NA,NA
11413,"paragraph",NA,"03:24:58-03:25:00",NA,NA
11414,"paragraph",NA,"There isn't a live translation in the room,",NA,NA
11415,"paragraph",NA,"",NA,NA
11416,"paragraph",NA,"",NA,NA
11417,"paragraph",NA,"03:25:01-03:25:02",NA,NA
11418,"paragraph",NA,"but the overflow room next door will have one",NA,NA
11419,"paragraph",NA,"",NA,NA
11420,"paragraph",NA,"",NA,NA
11421,"paragraph",NA,"03:25:03-03:25:05",NA,NA
11422,"paragraph",NA,"if those in the gallery would like to hear the translation.",NA,NA
11423,"paragraph",NA,"",NA,NA
11424,"paragraph",NA,"",NA,NA
11425,"paragraph",NA,"03:25:09-03:25:10",NA,NA
11426,"paragraph",NA,"Kia romei tātou.",NA,NA
11427,"paragraph",NA,"",NA,NA
11428,"paragraph",NA,"",NA,NA
11429,"paragraph",NA,"03:25:10-03:25:12",NA,NA
11430,"paragraph",NA,"Kia ora to Kārawa, over to you.",NA,NA
11431,"paragraph",NA,"",NA,NA
11432,"paragraph",NA,"",NA,NA
11433,"paragraph",NA,"03:25:40-03:25:42",NA,NA
11434,"paragraph",NA,"Ngo te maringa nui emihi nui ana.",NA,NA
11435,"paragraph",NA,"",NA,NA
11436,"paragraph",NA,"",NA,NA
11437,"paragraph",NA,"03:25:43-03:25:45",NA,NA
11438,"paragraph",NA,"Ka atira, ko te kanawanakou hau gus in tōku ingoa,",NA,NA
11439,"paragraph",NA,"",NA,NA
11440,"paragraph",NA,"",NA,NA
11441,"paragraph",NA,"03:25:46-03:25:47",NA,NA
11442,"paragraph",NA,"e te kaumāono a ku pakeke,",NA,NA
11443,"paragraph",NA,"",NA,NA
11444,"paragraph",NA,"",NA,NA
11445,"paragraph",NA,"03:25:48-03:25:49",NA,NA
11446,"paragraph",NA,"he uria uno te kāhu i maunga,",NA,NA
11447,"paragraph",NA,"",NA,NA
11448,"paragraph",NA,"",NA,NA
11449,"paragraph",NA,"03:25:50-03:25:50",NA,NA
11450,"paragraph",NA,"no Ngāti Porau,",NA,NA
11451,"paragraph",NA,"",NA,NA
11452,"paragraph",NA,"",NA,NA
11453,"paragraph",NA,"03:25:51-03:25:53",NA,NA
11454,"paragraph",NA,"no Ngāti Mani Apoto,",NA,NA
11455,"paragraph",NA,"",NA,NA
11456,"paragraph",NA,"",NA,NA
11457,"paragraph",NA,"03:25:53-03:25:55",NA,NA
11458,"paragraph",NA,"no whaingaroa mo ana, anohoki.",NA,NA
11459,"paragraph",NA,"",NA,NA
11460,"paragraph",NA,"",NA,NA
11461,"paragraph",NA,"03:25:57-03:25:59",NA,NA
11462,"paragraph",NA,"E ruapea ngā kaupapa matua,",NA,NA
11463,"paragraph",NA,"",NA,NA
11464,"paragraph",NA,"",NA,NA
11465,"paragraph",NA,"03:25:59-03:26:00",NA,NA
11466,"paragraph",NA,"ka whakatako tōria e au.",NA,NA
11467,"paragraph",NA,"",NA,NA
11468,"paragraph",NA,"",NA,NA
11469,"paragraph",NA,"03:26:01-03:26:02",NA,NA
11470,"paragraph",NA,"Ko te hia hia,",NA,NA
11471,"paragraph",NA,"",NA,NA
11472,"paragraph",NA,"",NA,NA
11473,"paragraph",NA,"03:26:02-03:26:04",NA,NA
11474,"paragraph",NA,"ki a marama pū a i te katoa,",NA,NA
11475,"paragraph",NA,"",NA,NA
11476,"paragraph",NA,"",NA,NA
11477,"paragraph",NA,"03:26:05-03:26:06",NA,NA
11478,"paragraph",NA,"te kadoa o te motu,",NA,NA
11479,"paragraph",NA,"",NA,NA
11480,"paragraph",NA,"",NA,NA
11481,"paragraph",NA,"03:26:07-03:26:08",NA,NA
11482,"paragraph",NA,"te pūtaketanga,",NA,NA
11483,"paragraph",NA,"",NA,NA
11484,"paragraph",NA,"",NA,NA
11485,"paragraph",NA,"03:26:08-03:26:10",NA,NA
11486,"paragraph",NA,"waka kōrero whakahe.",NA,NA
11487,"paragraph",NA,"",NA,NA
11488,"paragraph",NA,"",NA,NA
11489,"paragraph",NA,"03:26:10-03:26:13",NA,NA
11490,"paragraph",NA,"Arā tua tahi, ko te mana motu hake,",NA,NA
11491,"paragraph",NA,"",NA,NA
11492,"paragraph",NA,"",NA,NA
11493,"paragraph",NA,"03:26:13-03:26:14",NA,NA
11494,"paragraph",NA,"tēnai i te mana tīreni.",NA,NA
11495,"paragraph",NA,"",NA,NA
11496,"paragraph",NA,"",NA,NA
11497,"paragraph",NA,"03:26:15-03:26:16",NA,NA
11498,"paragraph",NA,"O te tua rua,",NA,NA
11499,"paragraph",NA,"",NA,NA
11500,"paragraph",NA,"",NA,NA
11501,"paragraph",NA,"03:26:16-03:26:18",NA,NA
11502,"paragraph",NA,"ko tēnai mea te iwitanga.",NA,NA
11503,"paragraph",NA,"",NA,NA
11504,"paragraph",NA,"",NA,NA
11505,"paragraph",NA,"03:26:19-03:26:19",NA,NA
11506,"paragraph",NA,"Hei,",NA,NA
11507,"paragraph",NA,"",NA,NA
11508,"paragraph",NA,"",NA,NA
11509,"paragraph",NA,"03:26:20-03:26:21",NA,NA
11510,"paragraph",NA,"i mua i taku aro",NA,NA
11511,"paragraph",NA,"",NA,NA
11512,"paragraph",NA,"",NA,NA
11513,"paragraph",NA,"03:26:22-03:26:23",NA,NA
11514,"paragraph",NA,"ki ngā kaupapa matua,",NA,NA
11515,"paragraph",NA,"",NA,NA
11516,"paragraph",NA,"",NA,NA
11517,"paragraph",NA,"03:26:24-03:26:25",NA,NA
11518,"paragraph",NA,"me tahuri atu au,",NA,NA
11519,"paragraph",NA,"",NA,NA
11520,"paragraph",NA,"",NA,NA
11521,"paragraph",NA,"03:26:25-03:26:28",NA,NA
11522,"paragraph",NA,"ki a kuwhakaro mo ngā mātāpono e tolu",NA,NA
11523,"paragraph",NA,"",NA,NA
11524,"paragraph",NA,"",NA,NA
11525,"paragraph",NA,"03:26:28-03:26:29",NA,NA
11526,"paragraph",NA,"o te pire nei.",NA,NA
11527,"paragraph",NA,"",NA,NA
11528,"paragraph",NA,"",NA,NA
11529,"paragraph",NA,"03:26:29-03:26:31",NA,NA
11530,"paragraph",NA,"Te mātāpeno tua tahi,",NA,NA
11531,"paragraph",NA,"",NA,NA
11532,"paragraph",NA,"",NA,NA
11533,"paragraph",NA,"03:26:31-03:26:33",NA,NA
11534,"paragraph",NA,"kwa mana ke e te ruina ngā matua",NA,NA
11535,"paragraph",NA,"",NA,NA
11536,"paragraph",NA,"",NA,NA
11537,"paragraph",NA,"03:26:33-03:26:35",NA,NA
11538,"paragraph",NA,"o te pāremata no reira he mau mautaima.",NA,NA
11539,"paragraph",NA,"",NA,NA
11540,"paragraph",NA,"",NA,NA
11541,"paragraph",NA,"03:27:37-03:27:47",NA,NA
11542,"paragraph",NA,"A, ki te kau papatua tahi o taku kau fau te rangine, arra, ko te mana motuhake ki te mana tīrin ni.",NA,NA
11543,"paragraph",NA,"",NA,NA
11544,"paragraph",NA,"",NA,NA
11545,"paragraph",NA,"03:27:48-03:27:54",NA,NA
11546,"paragraph",NA,"Ko taku pātai ki te Party Act, kei whea te mana maori motuhake i roto i te mana tīrin ni.",NA,NA
11547,"paragraph",NA,"",NA,NA
11548,"paragraph",NA,"",NA,NA
11549,"paragraph",NA,"03:27:55-03:27:56",NA,NA
11550,"paragraph",NA,"Ikare kau.",NA,NA
11551,"paragraph",NA,"",NA,NA
11552,"paragraph",NA,"",NA,NA
11553,"paragraph",NA,"03:27:57-03:28:02",NA,NA
11554,"paragraph",NA,"I whakatipuri a iau, i roto katoa, i te reo me o Ngatikanga,",NA,NA
11555,"paragraph",NA,"",NA,NA
11556,"paragraph",NA,"",NA,NA
11557,"paragraph",NA,"03:28:02-03:28:07",NA,NA
11558,"paragraph",NA,"ko titi a ki tōku whatu manawa, ngā tino uaratanga o tōku ao Māori.",NA,NA
11559,"paragraph",NA,"",NA,NA
11560,"paragraph",NA,"",NA,NA
11561,"paragraph",NA,"03:28:09-03:28:12",NA,NA
11562,"paragraph",NA,"Kia Māori ngā whakaro, kia tangatanga, te arero rangatira,",NA,NA
11563,"paragraph",NA,"",NA,NA
11564,"paragraph",NA,"",NA,NA
11565,"paragraph",NA,"03:28:13-03:28:18",NA,NA
11566,"paragraph",NA,"kia tū pakari, kia tū rangatira hoki au, i roto i tōku tu akiritanga,",NA,NA
11567,"paragraph",NA,"",NA,NA
11568,"paragraph",NA,"",NA,NA
11569,"paragraph",NA,"03:28:18-03:28:20",NA,NA
11570,"paragraph",NA,"pō te ao, ao te pō.",NA,NA
11571,"paragraph",NA,"",NA,NA
11572,"paragraph",NA,"",NA,NA
11573,"paragraph",NA,"03:28:21-03:28:25",NA,NA
11574,"paragraph",NA,"Ara, nā te tiriti o waitangi, e nei āhuatanga i manaai,",NA,NA
11575,"paragraph",NA,"",NA,NA
11576,"paragraph",NA,"",NA,NA
11577,"paragraph",NA,"03:28:25-03:28:30",NA,NA
11578,"paragraph",NA,"Nga te mana Māori motu hake, e na i ā huatanga i tāia ae.",NA,NA
11579,"paragraph",NA,"",NA,NA
11580,"paragraph",NA,"",NA,NA
11581,"paragraph",NA,"03:28:32-03:28:34",NA,NA
11582,"paragraph",NA,"I te tau kotahimano i warau waru te kaumarua,",NA,NA
11583,"paragraph",NA,"",NA,NA
11584,"paragraph",NA,"",NA,NA
